audit_id,run_id,institution_name,source_id,source_name,candidate_title,candidate_url,canonical_item_url,normalized_title,content_fingerprint,raw_date_text,publication_date,announcement_date,campaign_start_date,campaign_end_date,event_date_type,recency_basis_date,recency_basis_reason,is_active_campaign,active_campaign_reason,normalized_item_date,date_confidence,date_source,is_recent,recency_cutoff,recency_reason,development_candidate_type,is_actual_development,actual_development_reason,item_quality,saved_to_recent_items,rejected_reason,duplicate_of_recent_item_id,checked_at
RIAUD-53f1e4699d14,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Findeks Ticari Paketleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,findeks ticari paketleri | qnb,002376c5b39a7bf9f307db09bda2ebff44b0fc43b74995a9dd28ce100611ce9d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:44:56.262970+00:00
RIAUD-cbeb42a9acc8,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,İşletmeler İçin Bankacılık Çözümleri | QNB,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şletmeler i̇çin bankacılık çözümleri | qnb,21ff048b95a6eb200cb4a668848f258c6a0d163a5a1bc64220e2e51f89fcf3fb,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:44:56.437183+00:00
RIAUD-83c510b1a984,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,KOBİ | QNB,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇ | qnb,7dcff5dc90b37717762781121829214a3ecf820fcec3d688c4d33f87e2feb85f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:44:56.720821+00:00
RIAUD-048c70941465,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kobi POS Çözümleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,kobi pos çözümleri | qnb,b2a52c411997ebfeabd7eca73445bd87184f24bda86fe279ad8887cb77a99f00,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:44:57.032165+00:00
RIAUD-be09278d2d62,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Yazarkasa POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/yazar-kasa-pos#hemen-basvur,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/yazar-kasa-pos,yazarkasa pos | qnb,cba7c8bab59409b18e109bed06c77e2e31fd77d796fcd461c5ae1da74e1788ed,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:44:57.236392+00:00
RIAUD-bdcc218fea90,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kobi Kredisi & Kobi Kredisi Hesaplama | QNB,https://www.qnb.com.tr/kobi-kredileri,https://www.qnb.com.tr/kobi-kredileri,kobi kredisi & kobi kredisi hesaplama | qnb,f5e043c2cb9f1a423ababc128bf3b0f44f01f338d8ba3629110300f8f30172e5,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Poor,False,detail_text_too_short,,2026-06-16T12:44:57.629987+00:00
RIAUD-757de40220d7,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Esnaf Kredisi & Esnaf Kredisi Hesaplama | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,esnaf kredisi & esnaf kredisi hesaplama | qnb,eb2aa3421102013984b51cb7f8e75f9e99bd987062ae559b8b6d5f4861a02040,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Poor,False,detail_text_too_short,,2026-06-16T12:44:57.935091+00:00
RIAUD-4958afbd1f62,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,POS Cihazı Başvurusu | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos,pos cihazı başvurusu | qnb,f07fd23719a94d17f98a35eed6b0a770a37a85b6d068f385d4354e49dde9e18b,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:44:58.112061+00:00
RIAUD-203c18d20a85,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,LinkPOS | QNB,https://www.qnb.com.tr/linkpos,https://www.qnb.com.tr/linkpos,linkpos | qnb,f365028ce901fda6b7d66176441931aa1e183263431027326fd32320ebe38d5d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:44:58.269232+00:00
RIAUD-993613fb41ce,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Sanal POS Başvuru | QNB,https://www.qnb.com.tr/sanal-pos,https://www.qnb.com.tr/sanal-pos,sanal pos başvuru | qnb,27ecea26b58692c0a78696e86899bdbdc5b30480fb9e1b562b84bb6fe03d4431,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:44:58.539580+00:00
RIAUD-e64873ad3996,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,CepPOS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/ceppos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/ceppos,ceppos | qnb,19deb2829b90602f1b70a9bc8046a984b65d1ca270ce0803edc1feb7adaa85e8,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:44:58.891657+00:00
RIAUD-6d36d925fac6,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Mobil POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/mobil-pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/mobil-pos,mobil pos | qnb,74196b2d10358079ac6cd399701245ee6e44975bd0440082e3cbb68c8ff14832,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:44:59.624033+00:00
RIAUD-04e3e3433822,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Temassız POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/temassiz-taksitli-pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/temassiz-taksitli-pos,temassız pos | qnb,d035dc9bcc58620e8b80b324595cae4aa7a54a4ed29360407b388df3d28a046d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:44:59.783584+00:00
RIAUD-bc001d63461e,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,POS Kılavuzu | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-kilavuzu,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-kilavuzu,pos kılavuzu | qnb,7a70c61e5b1f4c9e6a0a31681eb1ffe11bb6b55808eac7ab24b1512dae7e6547,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:44:59.972559+00:00
RIAUD-51372b1b5314,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Dijital Slip | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/dijital-slip,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/dijital-slip,dijital slip | qnb,0f9f2149d51b79443597117998586a984e64bb7d7358c52a1fee031352c2c921,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:45:00.148816+00:00
RIAUD-5c357f5d2f9f,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kartlar | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,https://www.qnb.com.tr/isim-icin/kobi/kobi-ticari-kartlar,kartlar | qnb,bf26f622a76c3665fe64b9120d0276630fd52c4654ec9668fbd255b5d6fad2f1,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:45:00.362287+00:00
RIAUD-bbd1babb4c23,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,Kazananlar Kulübü | QNB,https://www.qnb.com.tr/isim-icin/kobi/kazananlar-kulubu,https://www.qnb.com.tr/isim-icin/kobi/kazananlar-kulubu,kazananlar kulübü | qnb,c290176bdbc30d4ad394c28ee403568fde00bc92a04eb9b41988b0804c323ddd,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:00.517811+00:00
RIAUD-75b467db73b7,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,QNB KOBİ Sigortaları,https://www.qnb.com.tr/kobi-sigortalar,https://www.qnb.com.tr/kobi-sigortalar,qnb kobi̇ sigortaları,d24304b541002879e37fb24183982e801ef21087614a1f146787b2a2330208aa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:00.796035+00:00
RIAUD-d4a3ed8829de,RUN-20260616124446,QNB Finansbank,REG-065,QNB Yazar Kasa POS,KOBİ'ler için Leasıng ve Factoring Çözümleri | QNB,https://www.qnb.com.tr/kobi-leasing-and-faktoring,https://www.qnb.com.tr/kobi-leasing-and-faktoring,kobi̇'ler için leasıng ve factoring çözümleri | qnb,eb7afe403e7050fb09a0e2a9e677d8cb78776a6e3e21bf8a36b6743520a7ef97,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:00.946457+00:00
RIAUD-2afa72e558f0,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,KOBİ Kampanyaları | QNB,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,https://www.qnb.com.tr/kampanyalar/kobi-kampanyalari,kobi̇ kampanyaları | qnb,af30b1020adff5b1f34c390163096d1847f7f66c98ef9adf46ed4aadc8a094dd,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:01.139283+00:00
RIAUD-26f06ad7670b,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Düzenli Tahsilat Kolay | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/tahsilat-kolay,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/tahsilat-kolay,düzenli tahsilat kolay | qnb,c422122e1d4d89a44ef74438b02fcfc4e41482f6ca956956d6638d14b58799fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:01.307041+00:00
RIAUD-c7f7261ee2de,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Kobiler İçin Mevduat Hesabı - Yatırım Ürünleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,https://www.qnb.com.tr/isim-icin/kobi/mevduat-ve-yatirim-urunleri,kobiler i̇çin mevduat hesabı - yatırım ürünleri | qnb,683a49f511503622f61e76ebf9a7ba6c5e55f5657e9d13696996d3d451bc4785,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:01.566522+00:00
RIAUD-17770f48eb04,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Link POS & Sanal POS Üye İşyeri Giriş Ekranı | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/link-pos-and-sanal-pos-uye-isyeri-giris-ekrani,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/link-pos-and-sanal-pos-uye-isyeri-giris-ekrani,link pos & sanal pos üye i̇şyeri giriş ekranı | qnb,a2ac38e4a19bd66f88cc18e049b9ac2e8c3471391f0a02eaedaf7b0c36fd7667,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Poor,False,detail_text_too_short,,2026-06-16T12:45:01.729818+00:00
RIAUD-ee1ca739c53a,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,POS Başvurusu Şimdi QNB Mobil’de | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-basvurusu-qnb-mobilde,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-basvurusu-qnb-mobilde,pos başvurusu şimdi qnb mobil’de | qnb,c857437d16ebb003123db8d6abcd9c319a95df295472b002b256941f081e648a,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:01.891831+00:00
RIAUD-f8f5a0385809,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Karekod (QR Kod) ile Ödeme Alma | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-qr-kod,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/pos-qr-kod,karekod (qr kod) ile ödeme alma | qnb,e6663ddf4f4db2ac28aac85388d9a755310b7f562400c4234cff76cc836158d2,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:02.081247+00:00
RIAUD-91c669d62d0d,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,KOBİ Nakit Yönetim ve Tahsilat Ürünleri | QNB,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,https://www.qnb.com.tr/kobi-nakit-yonetimi-ve-tahsilat-urunleri,kobi̇ nakit yönetim ve tahsilat ürünleri | qnb,7d520fda74d321cfdabf71424638a7832837f33bd332310baf5a0ab26bbfe0fa,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:02.291327+00:00
RIAUD-2b137d5981de,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Kobiler İçin Diğer Hizmetler ve Ürünler | QNB,https://www.qnb.com.tr/kobi-diger-hizmetler-ve-urunler,https://www.qnb.com.tr/kobi-diger-hizmetler-ve-urunler,kobiler i̇çin diğer hizmetler ve ürünler | qnb,81a47e6869026212a9af96cee27980725f98573b645ad16972ef5ab2de2a1910,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:02.659185+00:00
RIAUD-65b841b7db44,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Findeks Ticari Paketleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,https://www.qnb.com.tr/isim-icin/kobi/findeks-ticari-paketleri,findeks ticari paketleri | qnb,002376c5b39a7bf9f307db09bda2ebff44b0fc43b74995a9dd28ce100611ce9d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:02.828701+00:00
RIAUD-2c7601a97fd2,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,İşletmeler İçin Bankacılık Çözümleri | QNB,https://www.qnb.com.tr/isim-icin,https://www.qnb.com.tr/isim-icin,i̇şletmeler i̇çin bankacılık çözümleri | qnb,21ff048b95a6eb200cb4a668848f258c6a0d163a5a1bc64220e2e51f89fcf3fb,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:03.064617+00:00
RIAUD-e3e3000c6614,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,KOBİ | QNB,https://www.qnb.com.tr/isim-icin/kobi,https://www.qnb.com.tr/isim-icin/kobi,kobi̇ | qnb,7dcff5dc90b37717762781121829214a3ecf820fcec3d688c4d33f87e2feb85f,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:45:03.519963+00:00
RIAUD-10fa3efe27f9,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Kobi POS Çözümleri | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri,kobi pos çözümleri | qnb,b2a52c411997ebfeabd7eca73445bd87184f24bda86fe279ad8887cb77a99f00,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:04.033625+00:00
RIAUD-f8adab404624,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Yazarkasa POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/yazar-kasa-pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/yazar-kasa-pos,yazarkasa pos | qnb,cba7c8bab59409b18e109bed06c77e2e31fd77d796fcd461c5ae1da74e1788ed,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:45:04.220393+00:00
RIAUD-c2d6d0e733d3,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Mobil POS | QNB,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/mobil-pos,https://www.qnb.com.tr/isim-icin/kobi/kobi-pos-cozumleri/mobil-pos,mobil pos | qnb,74196b2d10358079ac6cd399701245ee6e44975bd0440082e3cbb68c8ff14832,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:45:04.405693+00:00
RIAUD-a940f3fb8280,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Kobi Kredisi & Kobi Kredisi Hesaplama | QNB,https://www.qnb.com.tr/kobi-kredileri,https://www.qnb.com.tr/kobi-kredileri,kobi kredisi & kobi kredisi hesaplama | qnb,f5e043c2cb9f1a423ababc128bf3b0f44f01f338d8ba3629110300f8f30172e5,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Poor,False,detail_text_too_short,,2026-06-16T12:45:04.911567+00:00
RIAUD-be6414e6002e,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Esnaf Kredisi & Esnaf Kredisi Hesaplama | QNB,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,https://www.qnb.com.tr/isim-icin/kobi/krediler/esnaf-kredileri,esnaf kredisi & esnaf kredisi hesaplama | qnb,eb2aa3421102013984b51cb7f8e75f9e99bd987062ae559b8b6d5f4861a02040,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Statik Ürün Sayfası,False,"Statik ürün, yardım, giriş veya navigasyon içeriği gibi görünüyor.",Poor,False,detail_text_too_short,,2026-06-16T12:45:05.247708+00:00
RIAUD-1da3f3569980,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,LinkPOS | QNB,https://www.qnb.com.tr/linkpos,https://www.qnb.com.tr/linkpos,linkpos | qnb,f365028ce901fda6b7d66176441931aa1e183263431027326fd32320ebe38d5d,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,title_too_short,,2026-06-16T12:45:05.457149+00:00
RIAUD-28166705e5cc,RUN-20260616124446,QNB Finansbank,REG-064,QNB POS,Sanal POS Başvuru | QNB,https://www.qnb.com.tr/sanal-pos,https://www.qnb.com.tr/sanal-pos,sanal pos başvuru | qnb,27ecea26b58692c0a78696e86899bdbdc5b30480fb9e1b562b84bb6fe03d4431,,,,,,Belirsiz,,Tarih yok; varsayılan kapıdan geçmedi.,False,,,Yok,missing,False,2026-05-01,Tarih yok; varsayılan kapıdan geçmedi,Kampanya,True,Kampanya veya müşteri teklifi sinyali içeriyor.,Poor,False,detail_text_too_short,,2026-06-16T12:45:05.955775+00:00
